Entity,Code,Date,Total confirmed cases ,,,,,
Tanzania,TZA,26-Mar-20,12,,,,,
Tanzania,TZA,27-Mar-20,13,,,,,
Tanzania,TZA,28-Mar-20,13,,,,,
Tanzania,TZA,29-Mar-20,13,,,,,
Tanzania,TZA,30-Mar-20,14,,,,,
Tanzania,TZA,31-Mar-20,19,,,,,
Tanzania,TZA,1-Apr-20,19,,,,,
Tanzania,TZA,2-Apr-20,20,,,,,
Tanzania,TZA,3-Apr-20,21,,,,,
Tanzania,TZA,4-Apr-20,21,,,,,
Tanzania,TZA,5-Apr-20,21,,,,,
Tanzania,TZA,6-Apr-20,22,,,,,
Tanzania,TZA,7-Apr-20,24,,,,,
Tanzania,TZA,8-Apr-20,24,,,,,
Tanzania,TZA,9-Apr-20,25,,,,,
Tanzania,TZA,10-Apr-20,25,,,,,
Tanzania,TZA,11-Apr-20,32,,,,,
Tanzania,TZA,12-Apr-20,32,,,,,
Tanzania,TZA,13-Apr-20,32,,,,,
Tanzania,TZA,14-Apr-20,46,,,,,
Tanzania,TZA,15-Apr-20,53,,,,,
Tanzania,TZA,16-Apr-20,88,,,,,
Tanzania,TZA,17-Apr-20,94,,,,,
Tanzania,TZA,18-Apr-20,147,,,,,
Tanzania,TZA,19-Apr-20,148,,,,,
Tanzania,TZA,20-Apr-20,170,,,,,
Tanzania,TZA,21-Apr-20,170,,,,,
Tanzania,TZA,22-Apr-20,254,,,,,
Tanzania,TZA,23-Apr-20,285,,,,,
Tanzania,TZA,24-Apr-20,285,,,,,
Tanzania,TZA,25-Apr-20,300,,,,,
Tanzania,TZA,26-Apr-20,300,,,,,
Tanzania,TZA,27-Apr-20,300,,,,,
Tanzania,TZA,28-Apr-20,300,,,,,
Tanzania,TZA,29-Apr-20,306,,,,,
Thailand,THA,13-Jan-20,1,,,,,
Thailand,THA,14-Jan-20,1,,,,,
Thailand,THA,15-Jan-20,1,,,,,
Thailand,THA,16-Jan-20,1,,,,,
Thailand,THA,17-Jan-20,2,,,,,
Thailand,THA,18-Jan-20,2,,,,,
Thailand,THA,19-Jan-20,2,,,,,
Thailand,THA,20-Jan-20,2,,,,,
Thailand,THA,21-Jan-20,2,,,,,
Thailand,THA,22-Jan-20,4,,,,,
Thailand,THA,23-Jan-20,4,,,,,
Thailand,THA,24-Jan-20,4,,,,,
Thailand,THA,25-Jan-20,5,,,,,
Thailand,THA,26-Jan-20,5,,,,,
Thailand,THA,27-Jan-20,8,,,,,
Thailand,THA,28-Jan-20,14,,,,,
Thailand,THA,29-Jan-20,14,,,,,
Thailand,THA,30-Jan-20,14,,,,,
Thailand,THA,31-Jan-20,14,,,,,
Thailand,THA,1-Feb-20,19,,,,,
Thailand,THA,2-Feb-20,19,,,,,
Thailand,THA,3-Feb-20,19,,,,,
Thailand,THA,4-Feb-20,19,,,,,
Thailand,THA,5-Feb-20,25,,,,,
Thailand,THA,6-Feb-20,25,,,,,
Thailand,THA,7-Feb-20,25,,,,,
Thailand,THA,8-Feb-20,32,,,,,
Thailand,THA,9-Feb-20,32,,,,,
Thailand,THA,10-Feb-20,32,,,,,
Thailand,THA,11-Feb-20,32,,,,,
Thailand,THA,12-Feb-20,33,,,,,
Thailand,THA,13-Feb-20,33,,,,,
Thailand,THA,14-Feb-20,33,,,,,
Thailand,THA,15-Feb-20,34,,,,,
Thailand,THA,16-Feb-20,34,,,,,
Thailand,THA,17-Feb-20,34,,,,,
Thailand,THA,18-Feb-20,35,,,,,
Thailand,THA,19-Feb-20,35,,,,,
Thailand,THA,20-Feb-20,35,,,,,
Thailand,THA,21-Feb-20,35,,,,,
Thailand,THA,22-Feb-20,35,,,,,
Thailand,THA,23-Feb-20,35,,,,,
Thailand,THA,24-Feb-20,35,,,,,
Thailand,THA,25-Feb-20,37,,,,,
Thailand,THA,26-Feb-20,40,,,,,
Thailand,THA,27-Feb-20,40,,,,,
Thailand,THA,28-Feb-20,40,,,,,
Thailand,THA,29-Feb-20,42,,,,,
Thailand,THA,1-Mar-20,42,,,,,
Thailand,THA,2-Mar-20,43,,,,,
Thailand,THA,5-Mar-20,47,,,,,
Thailand,THA,7-Mar-20,50,,,,,
Thailand,THA,11-Mar-20,59,,,,,
Thailand,THA,12-Mar-20,70,,,,,
Thailand,THA,14-Mar-20,82,,,,,
Thailand,THA,15-Mar-20,82,,,,,
Thailand,THA,16-Mar-20,114,,,,,
Thailand,THA,17-Mar-20,177,,,,,
Thailand,THA,18-Mar-20,177,,,,,
Thailand,THA,19-Mar-20,177,,,,,
Thailand,THA,20-Mar-20,212,,,,,
Thailand,THA,21-Mar-20,366,,,,,
Thailand,THA,22-Mar-20,599,,,,,
Thailand,THA,23-Mar-20,721,,,,,
Thailand,THA,24-Mar-20,827,,,,,
Thailand,THA,25-Mar-20,934,,,,,
Thailand,THA,26-Mar-20,1045,,,,,
Thailand,THA,27-Mar-20,1136,,,,,
Thailand,THA,28-Mar-20,1136,,,,,
Thailand,THA,29-Mar-20,1245,,,,,
Thailand,THA,30-Mar-20,1388,,,,,
Thailand,THA,31-Mar-20,1651,,,,,
Thailand,THA,1-Apr-20,1651,,,,,
Thailand,THA,2-Apr-20,1771,,,,,
Thailand,THA,3-Apr-20,1875,,,,,
Thailand,THA,4-Apr-20,1978,,,,,
Thailand,THA,5-Apr-20,2169,,,,,
Thailand,THA,6-Apr-20,2220,,,,,
Thailand,THA,7-Apr-20,2258,,,,,
Thailand,THA,8-Apr-20,2369,,,,,
Thailand,THA,9-Apr-20,2423,,,,,
Thailand,THA,10-Apr-20,2473,,,,,
Thailand,THA,11-Apr-20,2518,,,,,
Thailand,THA,12-Apr-20,2551,,,,,
Thailand,THA,13-Apr-20,2579,,,,,
Thailand,THA,14-Apr-20,2613,,,,,
Thailand,THA,15-Apr-20,2643,,,,,
Thailand,THA,16-Apr-20,2672,,,,,
Thailand,THA,17-Apr-20,2700,,,,,
Thailand,THA,18-Apr-20,2700,,,,,
Thailand,THA,19-Apr-20,2733,,,,,
Thailand,THA,20-Apr-20,2765,,,,,
Thailand,THA,21-Apr-20,2792,,,,,
Thailand,THA,22-Apr-20,2811,,,,,
Thailand,THA,23-Apr-20,2839,,,,,
Thailand,THA,24-Apr-20,2839,,,,,
Thailand,THA,25-Apr-20,2854,,,,,
Thailand,THA,26-Apr-20,2922,,,,,
Thailand,THA,27-Apr-20,2922,,,,,
Thailand,THA,28-Apr-20,2938,,,,,
Thailand,THA,29-Apr-20,2938,,,,,
Togo,TGO,7-Mar-20,1,,,,,
Togo,TGO,15-Mar-20,1,,,,,
Togo,TGO,16-Mar-20,1,,,,,
Togo,TGO,17-Mar-20,1,,,,,
Togo,TGO,18-Mar-20,1,,,,,
Togo,TGO,19-Mar-20,1,,,,,
Togo,TGO,20-Mar-20,1,,,,,
Togo,TGO,21-Mar-20,9,,,,,
Togo,TGO,22-Mar-20,15,,,,,
Togo,TGO,23-Mar-20,15,,,,,
Togo,TGO,24-Mar-20,18,,,,,
Togo,TGO,25-Mar-20,18,,,,,
Togo,TGO,26-Mar-20,23,,,,,
Togo,TGO,27-Mar-20,24,,,,,
Togo,TGO,28-Mar-20,25,,,,,
Togo,TGO,29-Mar-20,28,,,,,
Togo,TGO,30-Mar-20,30,,,,,
Togo,TGO,31-Mar-20,34,,,,,
Togo,TGO,1-Apr-20,34,,,,,
Togo,TGO,2-Apr-20,36,,,,,
Togo,TGO,3-Apr-20,39,,,,,
Togo,TGO,4-Apr-20,40,,,,,
Togo,TGO,5-Apr-20,41,,,,,
Togo,TGO,6-Apr-20,44,,,,,
Togo,TGO,7-Apr-20,58,,,,,
Togo,TGO,8-Apr-20,65,,,,,
Togo,TGO,9-Apr-20,70,,,,,
Togo,TGO,10-Apr-20,73,,,,,
Togo,TGO,11-Apr-20,76,,,,,
Togo,TGO,12-Apr-20,76,,,,,
Togo,TGO,13-Apr-20,76,,,,,
Togo,TGO,14-Apr-20,77,,,,,
Togo,TGO,15-Apr-20,77,,,,,
Togo,TGO,16-Apr-20,81,,,,,
Togo,TGO,17-Apr-20,81,,,,,
Togo,TGO,18-Apr-20,83,,,,,
Togo,TGO,19-Apr-20,84,,,,,
Togo,TGO,20-Apr-20,84,,,,,
Togo,TGO,21-Apr-20,84,,,,,
Togo,TGO,22-Apr-20,86,,,,,
Togo,TGO,23-Apr-20,88,,,,,
Togo,TGO,24-Apr-20,88,,,,,
Togo,TGO,25-Apr-20,90,,,,,
Togo,TGO,26-Apr-20,96,,,,,
Togo,TGO,27-Apr-20,98,,,,,
Togo,TGO,28-Apr-20,99,,,,,
Togo,TGO,29-Apr-20,99,,,,,
Trinidad and Tobago,TTO,13-Mar-20,1,,,,,
Trinidad and Tobago,TTO,14-Mar-20,2,,,,,
Trinidad and Tobago,TTO,15-Mar-20,2,,,,,
Trinidad and Tobago,TTO,16-Mar-20,4,,,,,
Trinidad and Tobago,TTO,17-Mar-20,5,,,,,
Trinidad and Tobago,TTO,18-Mar-20,7,,,,,
Trinidad and Tobago,TTO,19-Mar-20,9,,,,,
Trinidad and Tobago,TTO,20-Mar-20,9,,,,,
Trinidad and Tobago,TTO,21-Mar-20,9,,,,,
Trinidad and Tobago,TTO,22-Mar-20,49,,,,,
Trinidad and Tobago,TTO,23-Mar-20,50,,,,,
Trinidad and Tobago,TTO,24-Mar-20,51,,,,,
Trinidad and Tobago,TTO,25-Mar-20,57,,,,,
Trinidad and Tobago,TTO,26-Mar-20,60,,,,,
Trinidad and Tobago,TTO,27-Mar-20,65,,,,,
Trinidad and Tobago,TTO,28-Mar-20,66,,,,,
Trinidad and Tobago,TTO,29-Mar-20,74,,,,,
Trinidad and Tobago,TTO,30-Mar-20,78,,,,,
Trinidad and Tobago,TTO,31-Mar-20,85,,,,,
Trinidad and Tobago,TTO,1-Apr-20,87,,,,,
Trinidad and Tobago,TTO,2-Apr-20,89,,,,,
Trinidad and Tobago,TTO,3-Apr-20,97,,,,,
Trinidad and Tobago,TTO,4-Apr-20,100,,,,,
Trinidad and Tobago,TTO,5-Apr-20,103,,,,,
Trinidad and Tobago,TTO,6-Apr-20,104,,,,,
Trinidad and Tobago,TTO,7-Apr-20,105,,,,,
Trinidad and Tobago,TTO,8-Apr-20,107,,,,,
Trinidad and Tobago,TTO,9-Apr-20,107,,,,,
Trinidad and Tobago,TTO,10-Apr-20,109,,,,,
Trinidad and Tobago,TTO,11-Apr-20,109,,,,,
Trinidad and Tobago,TTO,12-Apr-20,112,,,,,
Trinidad and Tobago,TTO,13-Apr-20,113,,,,,
Trinidad and Tobago,TTO,14-Apr-20,113,,,,,
Trinidad and Tobago,TTO,15-Apr-20,113,,,,,
Trinidad and Tobago,TTO,16-Apr-20,114,,,,,
Trinidad and Tobago,TTO,17-Apr-20,114,,,,,
Trinidad and Tobago,TTO,18-Apr-20,114,,,,,
Trinidad and Tobago,TTO,19-Apr-20,114,,,,,
Trinidad and Tobago,TTO,20-Apr-20,114,,,,,
Trinidad and Tobago,TTO,21-Apr-20,114,,,,,
Trinidad and Tobago,TTO,22-Apr-20,115,,,,,
Trinidad and Tobago,TTO,23-Apr-20,115,,,,,
Trinidad and Tobago,TTO,24-Apr-20,115,,,,,
Trinidad and Tobago,TTO,25-Apr-20,115,,,,,
Trinidad and Tobago,TTO,26-Apr-20,115,,,,,
Trinidad and Tobago,TTO,27-Apr-20,116,,,,,
Trinidad and Tobago,TTO,28-Apr-20,116,,,,,
Trinidad and Tobago,TTO,29-Apr-20,116,,,,,
Tunisia,TUN,3-Mar-20,1,,,,,
Tunisia,TUN,10-Mar-20,2,,,,,
Tunisia,TUN,11-Mar-20,5,,,,,
Tunisia,TUN,12-Mar-20,7,,,,,
Tunisia,TUN,13-Mar-20,13,,,,,
Tunisia,TUN,14-Mar-20,16,,,,,
Tunisia,TUN,15-Mar-20,16,,,,,
Tunisia,TUN,16-Mar-20,18,,,,,
Tunisia,TUN,17-Mar-20,20,,,,,
Tunisia,TUN,18-Mar-20,24,,,,,
Tunisia,TUN,19-Mar-20,29,,,,,
Tunisia,TUN,20-Mar-20,39,,,,,
Tunisia,TUN,21-Mar-20,54,,,,,
Tunisia,TUN,22-Mar-20,60,,,,,
Tunisia,TUN,23-Mar-20,75,,,,,
Tunisia,TUN,24-Mar-20,89,,,,,
Tunisia,TUN,25-Mar-20,114,,,,,
Tunisia,TUN,26-Mar-20,173,,,,,
Tunisia,TUN,27-Mar-20,173,,,,,
Tunisia,TUN,28-Mar-20,227,,,,,
Tunisia,TUN,29-Mar-20,227,,,,,
Tunisia,TUN,30-Mar-20,278,,,,,
Tunisia,TUN,31-Mar-20,312,,,,,
Tunisia,TUN,1-Apr-20,362,,,,,
Tunisia,TUN,2-Apr-20,394,,,,,
Tunisia,TUN,3-Apr-20,455,,,,,
Tunisia,TUN,4-Apr-20,455,,,,,
Tunisia,TUN,5-Apr-20,495,,,,,
Tunisia,TUN,6-Apr-20,553,,,,,
Tunisia,TUN,7-Apr-20,574,,,,,
Tunisia,TUN,8-Apr-20,596,,,,,
Tunisia,TUN,9-Apr-20,623,,,,,
Tunisia,TUN,10-Apr-20,643,,,,,
Tunisia,TUN,11-Apr-20,671,,,,,
Tunisia,TUN,12-Apr-20,685,,,,,
Tunisia,TUN,13-Apr-20,707,,,,,
Tunisia,TUN,14-Apr-20,726,,,,,
Tunisia,TUN,15-Apr-20,747,,,,,
Tunisia,TUN,16-Apr-20,780,,,,,
Tunisia,TUN,17-Apr-20,822,,,,,
Tunisia,TUN,18-Apr-20,864,,,,,
Tunisia,TUN,19-Apr-20,866,,,,,
Tunisia,TUN,20-Apr-20,879,,,,,
Tunisia,TUN,21-Apr-20,884,,,,,
Tunisia,TUN,22-Apr-20,901,,,,,
Tunisia,TUN,23-Apr-20,901,,,,,
Tunisia,TUN,24-Apr-20,918,,,,,
Tunisia,TUN,25-Apr-20,922,,,,,
Tunisia,TUN,26-Apr-20,939,,,,,
Tunisia,TUN,27-Apr-20,949,,,,,
Tunisia,TUN,28-Apr-20,967,,,,,
Tunisia,TUN,29-Apr-20,975,,,,,
Turkey,TUR,12-Mar-20,1,,,,,
Turkey,TUR,13-Mar-20,2,,,,,
Turkey,TUR,16-Mar-20,18,,,,,
Turkey,TUR,17-Mar-20,47,,,,,
Turkey,TUR,18-Mar-20,98,,,,,
Turkey,TUR,19-Mar-20,191,,,,,
Turkey,TUR,20-Mar-20,359,,,,,
Turkey,TUR,21-Mar-20,670,,,,,
Turkey,TUR,22-Mar-20,947,,,,,
Turkey,TUR,23-Mar-20,1236,,,,,
Turkey,TUR,24-Mar-20,1529,,,,,
Turkey,TUR,25-Mar-20,1872,,,,,
Turkey,TUR,26-Mar-20,2433,,,,,
Turkey,TUR,27-Mar-20,3629,,,,,
Turkey,TUR,28-Mar-20,5698,,,,,
Turkey,TUR,29-Mar-20,7402,,,,,
Turkey,TUR,30-Mar-20,9217,,,,,
Turkey,TUR,31-Mar-20,10827,,,,,
Turkey,TUR,1-Apr-20,13531,,,,,
Turkey,TUR,2-Apr-20,15679,,,,,
Turkey,TUR,3-Apr-20,18135,,,,,
Turkey,TUR,4-Apr-20,20921,,,,,
Turkey,TUR,5-Apr-20,23934,,,,,
Turkey,TUR,6-Apr-20,27069,,,,,
Turkey,TUR,7-Apr-20,30217,,,,,
Turkey,TUR,8-Apr-20,34109,,,,,
Turkey,TUR,9-Apr-20,38226,,,,,
Turkey,TUR,10-Apr-20,42282,,,,,
Turkey,TUR,11-Apr-20,47029,,,,,
Turkey,TUR,12-Apr-20,52167,,,,,
Turkey,TUR,13-Apr-20,56956,,,,,
Turkey,TUR,14-Apr-20,61049,,,,,
Turkey,TUR,15-Apr-20,65111,,,,,
Turkey,TUR,16-Apr-20,69392,,,,,
Turkey,TUR,17-Apr-20,74193,,,,,
Turkey,TUR,18-Apr-20,78546,,,,,
Turkey,TUR,19-Apr-20,82329,,,,,
Turkey,TUR,20-Apr-20,86306,,,,,
Turkey,TUR,21-Apr-20,90980,,,,,
Turkey,TUR,22-Apr-20,95591,,,,,
Turkey,TUR,23-Apr-20,98674,,,,,
Turkey,TUR,24-Apr-20,101790,,,,,
Turkey,TUR,25-Apr-20,104912,,,,,
Turkey,TUR,26-Apr-20,107773,,,,,
Turkey,TUR,27-Apr-20,110130,,,,,
Turkey,TUR,28-Apr-20,112261,,,,,
Turkey,TUR,29-Apr-20,114653,,,,,
Turks and Caicos Islands,TCA,25-Mar-20,1,,,,,
Turks and Caicos Islands,TCA,26-Mar-20,1,,,,,
Turks and Caicos Islands,TCA,27-Mar-20,2,,,,,
Turks and Caicos Islands,TCA,28-Mar-20,2,,,,,
Turks and Caicos Islands,TCA,29-Mar-20,5,,,,,
Turks and Caicos Islands,TCA,30-Mar-20,5,,,,,
Turks and Caicos Islands,TCA,31-Mar-20,5,,,,,
Turks and Caicos Islands,TCA,1-Apr-20,5,,,,,
Turks and Caicos Islands,TCA,2-Apr-20,5,,,,,
Turks and Caicos Islands,TCA,3-Apr-20,5,,,,,
Turks and Caicos Islands,TCA,4-Apr-20,5,,,,,
Turks and Caicos Islands,TCA,5-Apr-20,5,,,,,
Turks and Caicos Islands,TCA,6-Apr-20,5,,,,,
Turks and Caicos Islands,TCA,7-Apr-20,8,,,,,
Turks and Caicos Islands,TCA,8-Apr-20,8,,,,,
Turks and Caicos Islands,TCA,9-Apr-20,8,,,,,
Turks and Caicos Islands,TCA,10-Apr-20,8,,,,,
Turks and Caicos Islands,TCA,11-Apr-20,9,,,,,
Turks and Caicos Islands,TCA,12-Apr-20,9,,,,,
Turks and Caicos Islands,TCA,13-Apr-20,9,,,,,
Turks and Caicos Islands,TCA,14-Apr-20,10,,,,,
Turks and Caicos Islands,TCA,15-Apr-20,10,,,,,
Turks and Caicos Islands,TCA,16-Apr-20,11,,,,,
Turks and Caicos Islands,TCA,17-Apr-20,11,,,,,
Turks and Caicos Islands,TCA,18-Apr-20,11,,,,,
Turks and Caicos Islands,TCA,19-Apr-20,11,,,,,
Turks and Caicos Islands,TCA,20-Apr-20,11,,,,,
Turks and Caicos Islands,TCA,21-Apr-20,11,,,,,
Turks and Caicos Islands,TCA,22-Apr-20,11,,,,,
Turks and Caicos Islands,TCA,23-Apr-20,11,,,,,
Turks and Caicos Islands,TCA,24-Apr-20,11,,,,,
Turks and Caicos Islands,TCA,25-Apr-20,11,,,,,
Turks and Caicos Islands,TCA,26-Apr-20,11,,,,,
Turks and Caicos Islands,TCA,27-Apr-20,11,,,,,
Turks and Caicos Islands,TCA,28-Apr-20,12,,,,,
Turks and Caicos Islands,TCA,29-Apr-20,12,,,,,
Uganda,UGA,22-Mar-20,1,,,,,
Uganda,UGA,23-Mar-20,1,,,,,
Uganda,UGA,24-Mar-20,9,,,,,
Uganda,UGA,25-Mar-20,9,,,,,
Uganda,UGA,26-Mar-20,14,,,,,
Uganda,UGA,27-Mar-20,14,,,,,
Uganda,UGA,28-Mar-20,14,,,,,
Uganda,UGA,29-Mar-20,30,,,,,
Uganda,UGA,30-Mar-20,33,,,,,
Uganda,UGA,31-Mar-20,33,,,,,
Uganda,UGA,1-Apr-20,44,,,,,
Uganda,UGA,2-Apr-20,44,,,,,
Uganda,UGA,3-Apr-20,45,,,,,
Uganda,UGA,4-Apr-20,48,,,,,
Uganda,UGA,5-Apr-20,48,,,,,
Uganda,UGA,6-Apr-20,52,,,,,
Uganda,UGA,7-Apr-20,52,,,,,
Uganda,UGA,8-Apr-20,52,,,,,
Uganda,UGA,9-Apr-20,53,,,,,
Uganda,UGA,10-Apr-20,53,,,,,
Uganda,UGA,11-Apr-20,53,,,,,
Uganda,UGA,12-Apr-20,53,,,,,
Uganda,UGA,13-Apr-20,54,,,,,
Uganda,UGA,14-Apr-20,54,,,,,
Uganda,UGA,15-Apr-20,55,,,,,
Uganda,UGA,16-Apr-20,55,,,,,
Uganda,UGA,17-Apr-20,55,,,,,
Uganda,UGA,18-Apr-20,55,,,,,
Uganda,UGA,19-Apr-20,55,,,,,
Uganda,UGA,20-Apr-20,55,,,,,
Uganda,UGA,21-Apr-20,56,,,,,
Uganda,UGA,22-Apr-20,58,,,,,
Uganda,UGA,23-Apr-20,61,,,,,
Uganda,UGA,24-Apr-20,74,,,,,
Uganda,UGA,25-Apr-20,75,,,,,
Uganda,UGA,26-Apr-20,75,,,,,
Uganda,UGA,27-Apr-20,79,,,,,
Uganda,UGA,28-Apr-20,79,,,,,
Uganda,UGA,29-Apr-20,79,,,,,
Ukraine,UKR,4-Mar-20,1,,,,,
Ukraine,UKR,13-Mar-20,3,,,,,
Ukraine,UKR,16-Mar-20,3,,,,,
Ukraine,UKR,17-Mar-20,5,,,,,
Ukraine,UKR,18-Mar-20,14,,,,,
Ukraine,UKR,19-Mar-20,19,,,,,
Ukraine,UKR,20-Mar-20,26,,,,,
Ukraine,UKR,21-Mar-20,26,,,,,
Ukraine,UKR,22-Mar-20,41,,,,,
Ukraine,UKR,23-Mar-20,47,,,,,
Ukraine,UKR,24-Mar-20,73,,,,,
Ukraine,UKR,25-Mar-20,84,,,,,
Ukraine,UKR,26-Mar-20,113,,,,,
Ukraine,UKR,27-Mar-20,156,,,,,
Ukraine,UKR,28-Mar-20,218,,,,,
Ukraine,UKR,29-Mar-20,311,,,,,
Ukraine,UKR,30-Mar-20,418,,,,,
Ukraine,UKR,31-Mar-20,480,,,,,
Ukraine,UKR,1-Apr-20,549,,,,,
Ukraine,UKR,2-Apr-20,794,,,,,
Ukraine,UKR,3-Apr-20,804,,,,,
Ukraine,UKR,4-Apr-20,987,,,,,
Ukraine,UKR,5-Apr-20,1096,,,,,
Ukraine,UKR,6-Apr-20,1251,,,,,
Ukraine,UKR,7-Apr-20,1319,,,,,
Ukraine,UKR,8-Apr-20,1462,,,,,
Ukraine,UKR,9-Apr-20,1668,,,,,
Ukraine,UKR,10-Apr-20,1892,,,,,
Ukraine,UKR,11-Apr-20,2203,,,,,
Ukraine,UKR,12-Apr-20,2511,,,,,
Ukraine,UKR,13-Apr-20,2777,,,,,
Ukraine,UKR,14-Apr-20,3102,,,,,
Ukraine,UKR,15-Apr-20,3372,,,,,
Ukraine,UKR,16-Apr-20,4161,,,,,
Ukraine,UKR,17-Apr-20,4462,,,,,
Ukraine,UKR,18-Apr-20,5106,,,,,
Ukraine,UKR,19-Apr-20,5449,,,,,
Ukraine,UKR,20-Apr-20,5710,,,,,
Ukraine,UKR,21-Apr-20,6125,,,,,
Ukraine,UKR,22-Apr-20,6592,,,,,
Ukraine,UKR,23-Apr-20,7170,,,,,
Ukraine,UKR,24-Apr-20,7647,,,,,
Ukraine,UKR,25-Apr-20,8125,,,,,
Ukraine,UKR,26-Apr-20,8617,,,,,
Ukraine,UKR,27-Apr-20,9009,,,,,
Ukraine,UKR,28-Apr-20,9009,,,,,
Ukraine,UKR,29-Apr-20,9410,,,,,
United Arab Emirates,ARE,27-Jan-20,1,,,,,
United Arab Emirates,ARE,28-Jan-20,1,,,,,
United Arab Emirates,ARE,29-Jan-20,1,,,,,
United Arab Emirates,ARE,30-Jan-20,4,,,,,
United Arab Emirates,ARE,31-Jan-20,4,,,,,
United Arab Emirates,ARE,1-Feb-20,4,,,,,
United Arab Emirates,ARE,2-Feb-20,5,,,,,
United Arab Emirates,ARE,3-Feb-20,5,,,,,
United Arab Emirates,ARE,4-Feb-20,5,,,,,
United Arab Emirates,ARE,5-Feb-20,5,,,,,
United Arab Emirates,ARE,6-Feb-20,5,,,,,
United Arab Emirates,ARE,7-Feb-20,5,,,,,
United Arab Emirates,ARE,8-Feb-20,7,,,,,
United Arab Emirates,ARE,9-Feb-20,7,,,,,
United Arab Emirates,ARE,10-Feb-20,7,,,,,
United Arab Emirates,ARE,11-Feb-20,8,,,,,
United Arab Emirates,ARE,12-Feb-20,8,,,,,
United Arab Emirates,ARE,13-Feb-20,8,,,,,
United Arab Emirates,ARE,14-Feb-20,8,,,,,
United Arab Emirates,ARE,15-Feb-20,8,,,,,
United Arab Emirates,ARE,16-Feb-20,8,,,,,
United Arab Emirates,ARE,17-Feb-20,9,,,,,
United Arab Emirates,ARE,18-Feb-20,9,,,,,
United Arab Emirates,ARE,19-Feb-20,9,,,,,
United Arab Emirates,ARE,20-Feb-20,9,,,,,
United Arab Emirates,ARE,21-Feb-20,9,,,,,
United Arab Emirates,ARE,22-Feb-20,11,,,,,
United Arab Emirates,ARE,23-Feb-20,13,,,,,
United Arab Emirates,ARE,24-Feb-20,13,,,,,
United Arab Emirates,ARE,25-Feb-20,13,,,,,
United Arab Emirates,ARE,26-Feb-20,13,,,,,
United Arab Emirates,ARE,27-Feb-20,13,,,,,
United Arab Emirates,ARE,28-Feb-20,19,,,,,
United Arab Emirates,ARE,29-Feb-20,19,,,,,
United Arab Emirates,ARE,1-Mar-20,21,,,,,
United Arab Emirates,ARE,2-Mar-20,21,,,,,
United Arab Emirates,ARE,4-Mar-20,27,,,,,
United Arab Emirates,ARE,6-Mar-20,29,,,,,
United Arab Emirates,ARE,8-Mar-20,45,,,,,
United Arab Emirates,ARE,10-Mar-20,59,,,,,
United Arab Emirates,ARE,11-Mar-20,74,,,,,
United Arab Emirates,ARE,13-Mar-20,85,,,,,
United Arab Emirates,ARE,15-Mar-20,85,,,,,
United Arab Emirates,ARE,16-Mar-20,86,,,,,
United Arab Emirates,ARE,17-Mar-20,98,,,,,
United Arab Emirates,ARE,18-Mar-20,113,,,,,
United Arab Emirates,ARE,19-Mar-20,113,,,,,
United Arab Emirates,ARE,20-Mar-20,140,,,,,
United Arab Emirates,ARE,21-Mar-20,140,,,,,
United Arab Emirates,ARE,22-Mar-20,153,,,,,
United Arab Emirates,ARE,23-Mar-20,153,,,,,
United Arab Emirates,ARE,24-Mar-20,198,,,,,
United Arab Emirates,ARE,25-Mar-20,248,,,,,
United Arab Emirates,ARE,26-Mar-20,333,,,,,
United Arab Emirates,ARE,27-Mar-20,333,,,,,
United Arab Emirates,ARE,28-Mar-20,405,,,,,
United Arab Emirates,ARE,29-Mar-20,468,,,,,
United Arab Emirates,ARE,30-Mar-20,468,,,,,
United Arab Emirates,ARE,31-Mar-20,611,,,,,
United Arab Emirates,ARE,1-Apr-20,664,,,,,
United Arab Emirates,ARE,2-Apr-20,664,,,,,
United Arab Emirates,ARE,3-Apr-20,1024,,,,,
United Arab Emirates,ARE,4-Apr-20,1024,,,,,
United Arab Emirates,ARE,5-Apr-20,1505,,,,,
United Arab Emirates,ARE,6-Apr-20,1799,,,,,
United Arab Emirates,ARE,7-Apr-20,2076,,,,,
United Arab Emirates,ARE,8-Apr-20,2359,,,,,
United Arab Emirates,ARE,9-Apr-20,2659,,,,,
United Arab Emirates,ARE,10-Apr-20,2990,,,,,
United Arab Emirates,ARE,11-Apr-20,3360,,,,,
United Arab Emirates,ARE,12-Apr-20,3736,,,,,
United Arab Emirates,ARE,13-Apr-20,4123,,,,,
United Arab Emirates,ARE,14-Apr-20,4521,,,,,
United Arab Emirates,ARE,15-Apr-20,4933,,,,,
United Arab Emirates,ARE,16-Apr-20,5365,,,,,
United Arab Emirates,ARE,17-Apr-20,5825,,,,,
United Arab Emirates,ARE,18-Apr-20,5825,,,,,
United Arab Emirates,ARE,19-Apr-20,6302,,,,,
United Arab Emirates,ARE,20-Apr-20,6781,,,,,
United Arab Emirates,ARE,21-Apr-20,7265,,,,,
United Arab Emirates,ARE,22-Apr-20,7755,,,,,
United Arab Emirates,ARE,23-Apr-20,8238,,,,,
United Arab Emirates,ARE,24-Apr-20,8756,,,,,
United Arab Emirates,ARE,25-Apr-20,9281,,,,,
